"function_name","source_title","source_url","applies_to_raw","source_capture_utc","evidence_type","probe_status","note"
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"UNIQUE","UNIQUE function - Microsoft Support","https://support.microsoft.com/en-us/office/unique-function-c5ab87fd-30a3-4ce9-9d1a-40204fb85e1e","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUE","VALUE function - Microsoft Support","https://support.microsoft.com/en-us/office/value-function-257d0108-07dc-437d-ae1c-bc2d3953d8c2","Microsoft365.com","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUETOTEXT","VALUETOTEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/valuetotext-function-5fff61a2-301a-4ab2-9ffa-0a5242a08fea","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUETOTEXT","VALUETOTEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/valuetotext-function-5fff61a2-301a-4ab2-9ffa-0a5242a08fea","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUETOTEXT","VALUETOTEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/valuetotext-function-5fff61a2-301a-4ab2-9ffa-0a5242a08fea","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUETOTEXT","VALUETOTEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/valuetotext-function-5fff61a2-301a-4ab2-9ffa-0a5242a08fea","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUETOTEXT","VALUETOTEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/valuetotext-function-5fff61a2-301a-4ab2-9ffa-0a5242a08fea","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VALUETOTEXT","VALUETOTEXT function - Microsoft Support","https://support.microsoft.com/en-us/office/valuetotext-function-5fff61a2-301a-4ab2-9ffa-0a5242a08fea","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VSTACK","VSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/vstack-function-a4b86897-be0f-48fc-adca-fcc10d795a9c","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VSTACK","VSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/vstack-function-a4b86897-be0f-48fc-adca-fcc10d795a9c","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VSTACK","VSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/vstack-function-a4b86897-be0f-48fc-adca-fcc10d795a9c","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VSTACK","VSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/vstack-function-a4b86897-be0f-48fc-adca-fcc10d795a9c","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"VSTACK","VSTACK function - Microsoft Support","https://support.microsoft.com/en-us/office/vstack-function-a4b86897-be0f-48fc-adca-fcc10d795a9c","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WEBSERVICE","WEBSERVICE function - Microsoft Support","https://support.microsoft.com/en-us/office/webservice-function-0546a35a-ecc6-4739-aed7-c0b7ce1562c4","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WEBSERVICE","WEBSERVICE function - Microsoft Support","https://support.microsoft.com/en-us/office/webservice-function-0546a35a-ecc6-4739-aed7-c0b7ce1562c4","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WEBSERVICE","WEBSERVICE function - Microsoft Support","https://support.microsoft.com/en-us/office/webservice-function-0546a35a-ecc6-4739-aed7-c0b7ce1562c4","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WEBSERVICE","WEBSERVICE function - Microsoft Support","https://support.microsoft.com/en-us/office/webservice-function-0546a35a-ecc6-4739-aed7-c0b7ce1562c4","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WEBSERVICE","WEBSERVICE function - Microsoft Support","https://support.microsoft.com/en-us/office/webservice-function-0546a35a-ecc6-4739-aed7-c0b7ce1562c4","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPCOLS","WRAPCOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/wrapcols-function-d038b05a-57b7-4ee0-be94-ded0792511e2","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPCOLS","WRAPCOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/wrapcols-function-d038b05a-57b7-4ee0-be94-ded0792511e2","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPCOLS","WRAPCOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/wrapcols-function-d038b05a-57b7-4ee0-be94-ded0792511e2","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPCOLS","WRAPCOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/wrapcols-function-d038b05a-57b7-4ee0-be94-ded0792511e2","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPCOLS","WRAPCOLS function - Microsoft Support","https://support.microsoft.com/en-us/office/wrapcols-function-d038b05a-57b7-4ee0-be94-ded0792511e2","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPROWS","WRAPROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/wraprows-function-796825f3-975a-4cee-9c84-1bbddf60ade0","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPROWS","WRAPROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/wraprows-function-796825f3-975a-4cee-9c84-1bbddf60ade0","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPROWS","WRAPROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/wraprows-function-796825f3-975a-4cee-9c84-1bbddf60ade0","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPROWS","WRAPROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/wraprows-function-796825f3-975a-4cee-9c84-1bbddf60ade0","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"WRAPROWS","WRAPROWS function - Microsoft Support","https://support.microsoft.com/en-us/office/wraprows-function-796825f3-975a-4cee-9c84-1bbddf60ade0","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel 2016","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel 2019","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for Android phones","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for Android tablets","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for iPad","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for iPhone","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XLOOKUP","XLOOKUP function - Microsoft Support","https://support.microsoft.com/en-us/office/xlookup-function-b7fd680e-6d10-43e6-84f9-88eae8bf5929","Microsoft Office","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel 2021","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel 2021 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel 2024","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel 2024 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel for Microsoft 365","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel for Microsoft 365 for Mac","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
"XMATCH","XMATCH function - Microsoft Support","https://support.microsoft.com/en-us/office/xmatch-function-d966da31-7a6b-4a13-a1c6-5a33ed6a0312","Excel for the web","2026-02-28T22:19:32Z","source_only","pending","Applies-to extracted by ECS-EB-037 crawler."
